"caseID","activity","resource","start_time","complete_time","span","work_order_qty","part_desc","worker_id","report_type","qty_completed","qty_rejected","qty_mrb","rework","timestamp","lifecycle","activity_only","resource_only"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 06:57:00.000","2012/03/22 07:57:00.000","001:00","10","Housing","ID4932","S","0","0","0","","2012/03/22 06:51:00","arrival","Turning & Milling","Machine 4"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 06:57:00.000","2012/03/22 07:57:00.000","001:00","10","Housing","ID4932","S","0","0","0","","2012/03/22 06:57:00","start","Turning & Milling","Machine 4"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 07:00:00.000","2012/03/22 08:00:00.000","001:00","10","Housing","ID4287","D","0","1","0","","2012/03/22 06:57:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 07:00:00.000","2012/03/22 08:00:00.000","001:00","10","Housing","ID4287","D","0","1","0","","2012/03/22 07:00:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 06:57:00.000","2012/03/22 07:57:00.000","001:00","10","Housing","ID4932","S","0","0","0","","2012/03/22 07:57:00","complete","Turning & Milling","Machine 4"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 07:58:00.000","2012/03/22 11:14:00.000","003:16","10","Housing","ID4932","D","8","0","0","","2012/03/22 07:57:00","arrival","Turning & Milling","Machine 4"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 07:58:00.000","2012/03/22 11:14:00.000","003:16","10","Housing","ID4932","D","8","0","0","","2012/03/22 07:58:00","start","Turning & Milling","Machine 4"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 07:00:00.000","2012/03/22 08:00:00.000","001:00","10","Housing","ID4287","D","0","1","0","","2012/03/22 08:00:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/22 07:58:00.000","2012/03/22 11:14:00.000","003:16","10","Housing","ID4932","D","8","0","0","","2012/03/22 11:14:00","complete","Turning & Milling","Machine 4"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 17:15:00.000","2012/03/22 17:53:00.000","000:38","10","Housing","ID4287","D","9","0","0","","2012/03/22 11:14:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 17:15:00.000","2012/03/22 17:53:00.000","000:38","10","Housing","ID4287","D","9","0","0","","2012/03/22 17:15:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Turning & Milling Q.C.","Quality Check 1","2012/03/22 17:15:00.000","2012/03/22 17:53:00.000","000:38","10","Housing","ID4287","D","9","0","0","","2012/03/22 17:53:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 126","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/25 15:40:00.000","2012/03/25 15:41:00.000","000:01","10","Housing","ID0998","D","9","0","0","","2012/03/22 17:53:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 126","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/25 15:40:00.000","2012/03/25 15:41:00.000","000:01","10","Housing","ID0998","D","9","0","0","","2012/03/25 15:40:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 126","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/25 15:40:00.000","2012/03/25 15:41:00.000","000:01","10","Housing","ID0998","D","9","0","0","","2012/03/25 15:41:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 00:00:00.000","2012/03/26 01:15:00.000","000:00","10","Housing","ID4882","D","0","0","0","","2012/03/25 15:41:00","arrival","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 00:00:00.000","2012/03/26 01:15:00.000","000:00","10","Housing","ID4882","D","0","0","0","","2012/03/26 00:00:00","start","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 00:00:00.000","2012/03/26 01:15:00.000","000:00","10","Housing","ID4882","D","0","0","0","","2012/03/26 01:15:00","complete","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 08:18:00.000","2012/03/26 09:14:00.000","000:56","10","Housing","ID0998","D","0","0","0","","2012/03/26 01:15:00","arrival","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 08:18:00.000","2012/03/26 09:14:00.000","000:56","10","Housing","ID0998","D","0","0","0","","2012/03/26 08:18:00","start","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 09:05:00.000","2012/03/26 09:52:00.000","000:47","10","Housing","ID4882","D","9","0","0","","2012/03/26 08:18:00","arrival","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 09:05:00.000","2012/03/26 09:52:00.000","000:47","10","Housing","ID4882","D","9","0","0","","2012/03/26 09:05:00","start","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 08:18:00.000","2012/03/26 09:14:00.000","000:56","10","Housing","ID0998","D","0","0","0","","2012/03/26 09:14:00","complete","Lapping","Machine 1"
"Case 126","Lapping - Machine 1","Machine 1 - Lapping","2012/03/26 09:05:00.000","2012/03/26 09:52:00.000","000:47","10","Housing","ID4882","D","9","0","0","","2012/03/26 09:52:00","complete","Lapping","Machine 1"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/26 23:00:00.000","2012/03/26 23:45:00.000","000:45","10","Housing","ID4528","S","0","0","0","","2012/03/26 09:52:00","arrival","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/26 23:00:00.000","2012/03/26 23:45:00.000","000:45","10","Housing","ID4528","S","0","0","0","","2012/03/26 23:00:00","start","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/26 23:00:00.000","2012/03/26 23:45:00.000","000:45","10","Housing","ID4528","S","0","0","0","","2012/03/26 23:45:00","complete","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 06:56:00.000","2012/03/27 07:48:00.000","000:52","10","Housing","ID4872","S","0","0","0","","2012/03/26 23:45:00","arrival","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 06:56:00.000","2012/03/27 07:48:00.000","000:52","10","Housing","ID4872","S","0","0","0","","2012/03/27 06:56:00","start","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 06:56:00.000","2012/03/27 07:48:00.000","000:52","10","Housing","ID4872","S","0","0","0","","2012/03/27 07:48:00","complete","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 07:48:00.000","2012/03/27 10:24:00.000","002:36","10","Housing","ID4872","D","9","0","0","","2012/03/27 07:48:00","arrival","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 07:48:00.000","2012/03/27 10:24:00.000","002:36","10","Housing","ID4872","D","9","0","0","","2012/03/27 07:48:00","start","Round Grinding","Machine 12"
"Case 126","Round Grinding - Machine 12","Machine 12 - Grinding","2012/03/27 07:48:00.000","2012/03/27 10:24:00.000","002:36","10","Housing","ID4872","D","9","0","0","","2012/03/27 10:24:00","complete","Round Grinding","Machine 12"
"Case 126","Final Inspection Q.C.","Quality Check 1","2012/03/27 13:26:00.000","2012/03/27 15:27:00.000","002:01","10","Housing","ID4287","D","9","0","0","","2012/03/27 10:24:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 126","Final Inspection Q.C.","Quality Check 1","2012/03/27 13:26:00.000","2012/03/27 15:27:00.000","002:01","10","Housing","ID4287","D","9","0","0","","2012/03/27 13:26:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 126","Final Inspection Q.C.","Quality Check 1","2012/03/27 13:26:00.000","2012/03/27 15:27:00.000","002:01","10","Housing","ID4287","D","9","0","0","","2012/03/27 15:27:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 126","Packing","Packing","2012/03/28 00:00:00.000","2012/03/28 01:00:00.000","000:00","10","Housing","ID4820","D","9","0","0","","2012/03/27 15:27:00","arrival","Packing","Packing"
"Case 126","Packing","Packing","2012/03/28 00:00:00.000","2012/03/28 01:00:00.000","000:00","10","Housing","ID4820","D","9","0","0","","2012/03/28 00:00:00","start","Packing","Packing"
"Case 126","Packing","Packing","2012/03/28 00:00:00.000","2012/03/28 01:00:00.000","000:00","10","Housing","ID4820","D","9","0","0","","2012/03/28 01:00:00","complete","Packing","Packing"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 01:30:00.000","2012/03/29 06:42:00.000","005:12","48","Ballnut","ID4794","S","0","0","0","","2012/03/29 01:30:00","arrival","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 01:30:00.000","2012/03/29 06:42:00.000","005:12","48","Ballnut","ID4794","S","0","0","0","","2012/03/29 01:30:00","start","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 01:30:00.000","2012/03/29 06:42:00.000","005:12","48","Ballnut","ID4794","S","0","0","0","","2012/03/29 06:42:00","complete","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 07:26:00.000","2012/03/29 13:22:00.000","005:56","48","Ballnut","ID4167","S","1","0","0","","2012/03/29 06:42:00","arrival","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 07:26:00.000","2012/03/29 13:22:00.000","005:56","48","Ballnut","ID4167","S","1","0","0","","2012/03/29 07:26:00","start","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 07:26:00.000","2012/03/29 13:22:00.000","005:56","48","Ballnut","ID4167","S","1","0","0","","2012/03/29 13:22:00","complete","Turning & Milling","Machine 6"
"Case 125","Turning & Milling Q.C.","Quality Check 1","2012/03/29 13:25:00.000","2012/03/29 16:03:00.000","002:38","48","Ballnut","ID4618","D","0","0","0","","2012/03/29 13:22:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 125","Turning & Milling Q.C.","Quality Check 1","2012/03/29 13:25:00.000","2012/03/29 16:03:00.000","002:38","48","Ballnut","ID4618","D","0","0","0","","2012/03/29 13:25:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 15:43:00.000","2012/03/29 15:58:00.000","000:15","48","Ballnut","ID4167","D","6","0","0","","2012/03/29 13:25:00","arrival","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 15:43:00.000","2012/03/29 15:58:00.000","000:15","48","Ballnut","ID4167","D","6","0","0","","2012/03/29 15:43:00","start","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 15:43:00.000","2012/03/29 15:58:00.000","000:15","48","Ballnut","ID4167","D","6","0","0","","2012/03/29 15:58:00","complete","Turning & Milling","Machine 6"
"Case 125","Turning & Milling Q.C.","Quality Check 1","2012/03/29 13:25:00.000","2012/03/29 16:03:00.000","002:38","48","Ballnut","ID4618","D","0","0","0","","2012/03/29 16:03:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 16:45:00.000","2012/03/29 17:29:00.000","000:44","48","Ballnut","ID4429","D","5","0","0","","2012/03/29 16:03:00","arrival","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 16:45:00.000","2012/03/29 17:29:00.000","000:44","48","Ballnut","ID4429","D","5","0","0","","2012/03/29 16:45:00","start","Turning & Milling","Machine 6"
"Case 125","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/29 16:45:00.000","2012/03/29 17:29:00.000","000:44","48","Ballnut","ID4429","D","5","0","0","","2012/03/29 17:29:00","complete","Turning & Milling","Machine 6"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 06:59:00.000","2012/03/20 14:34:00.000","007:35","12","Ballnut","ID4932","S","1","0","0","","2012/03/20 06:59:00","arrival","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 06:59:00.000","2012/03/20 14:34:00.000","007:35","12","Ballnut","ID4932","S","1","0","0","","2012/03/20 06:59:00","start","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 06:59:00.000","2012/03/20 14:34:00.000","007:35","12","Ballnut","ID4932","S","1","0","0","","2012/03/20 14:34:00","complete","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 14:35:00.000","2012/03/20 15:58:00.000","001:23","12","Ballnut","ID4932","D","2","0","0","","2012/03/20 14:34:00","arrival","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 14:35:00.000","2012/03/20 15:58:00.000","001:23","12","Ballnut","ID4932","D","2","0","0","","2012/03/20 14:35:00","start","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 14:35:00.000","2012/03/20 15:58:00.000","001:23","12","Ballnut","ID4932","D","2","0","0","","2012/03/20 15:58:00","complete","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 15:59:00.000","2012/03/20 17:54:00.000","001:55","12","Ballnut","ID4429","D","0","0","0","","2012/03/20 15:58:00","arrival","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 15:59:00.000","2012/03/20 17:54:00.000","001:55","12","Ballnut","ID4429","D","0","0","0","","2012/03/20 15:59:00","start","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 15:59:00.000","2012/03/20 17:54:00.000","001:55","12","Ballnut","ID4429","D","0","0","0","","2012/03/20 17:54:00","complete","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 17:54:00.000","2012/03/20 22:36:00.000","004:42","12","Ballnut","ID4167","D","9","0","0","","2012/03/20 17:54:00","arrival","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 17:54:00.000","2012/03/20 22:36:00.000","004:42","12","Ballnut","ID4167","D","9","0","0","","2012/03/20 17:54:00","start","Turning & Milling","Machine 4"
"Case 124","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/20 17:54:00.000","2012/03/20 22:36:00.000","004:42","12","Ballnut","ID4167","D","9","0","0","","2012/03/20 22:36:00","complete","Turning & Milling","Machine 4"
"Case 124","Turning & Milling Q.C.","Quality Check 1","2012/03/21 12:28:00.000","2012/03/21 14:07:00.000","001:39","12","Ballnut","ID4287","D","12","0","0","","2012/03/20 22:36:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 124","Turning & Milling Q.C.","Quality Check 1","2012/03/21 12:28:00.000","2012/03/21 14:07:00.000","001:39","12","Ballnut","ID4287","D","12","0","0","","2012/03/21 12:28:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 124","Turning & Milling Q.C.","Quality Check 1","2012/03/21 12:28:00.000","2012/03/21 14:07:00.000","001:39","12","Ballnut","ID4287","D","12","0","0","","2012/03/21 14:07:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 124","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 16:01:00.000","2012/03/21 16:20:00.000","000:19","12","Ballnut","ID0998","D","12","0","0","","2012/03/21 14:07:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 124","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 16:01:00.000","2012/03/21 16:20:00.000","000:19","12","Ballnut","ID0998","D","12","0","0","","2012/03/21 16:01:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 124","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 16:01:00.000","2012/03/21 16:20:00.000","000:19","12","Ballnut","ID0998","D","12","0","0","","2012/03/21 16:20:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 124","Lapping - Machine 1","Machine 1 - Lapping","2012/03/22 07:32:00.000","2012/03/22 07:46:00.000","000:14","12","Ballnut","ID4718","D","12","0","0","","2012/03/21 16:20:00","arrival","Lapping","Machine 1"
"Case 124","Lapping - Machine 1","Machine 1 - Lapping","2012/03/22 07:32:00.000","2012/03/22 07:46:00.000","000:14","12","Ballnut","ID4718","D","12","0","0","","2012/03/22 07:32:00","start","Lapping","Machine 1"
"Case 124","Lapping - Machine 1","Machine 1 - Lapping","2012/03/22 07:32:00.000","2012/03/22 07:46:00.000","000:14","12","Ballnut","ID4718","D","12","0","0","","2012/03/22 07:46:00","complete","Lapping","Machine 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/23 10:31:00.000","2012/03/23 12:16:00.000","001:45","12","Ballnut","ID4287","D","0","0","0","","2012/03/22 07:46:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/23 10:31:00.000","2012/03/23 12:16:00.000","001:45","12","Ballnut","ID4287","D","0","0","0","","2012/03/23 10:31:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/23 10:31:00.000","2012/03/23 12:16:00.000","001:45","12","Ballnut","ID4287","D","0","0","0","","2012/03/23 12:16:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/25 10:00:00.000","2012/03/25 10:15:00.000","000:15","12","Ballnut","ID4287","D","12","0","0","","2012/03/23 12:16:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/25 10:00:00.000","2012/03/25 10:15:00.000","000:15","12","Ballnut","ID4287","D","12","0","0","","2012/03/25 10:00:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 124","Final Inspection Q.C.","Quality Check 1","2012/03/25 10:00:00.000","2012/03/25 10:15:00.000","000:15","12","Ballnut","ID4287","D","12","0","0","","2012/03/25 10:15:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 124","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","12","Ballnut","ID4820","D","12","0","0","","2012/03/25 10:15:00","arrival","Packing","Packing"
"Case 124","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","12","Ballnut","ID4820","D","12","0","0","","2012/03/26 00:00:00","start","Packing","Packing"
"Case 124","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","12","Ballnut","ID4820","D","12","0","0","","2012/03/26 01:00:00","complete","Packing","Packing"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","80","Cable Head","ID4429","S","0","0","0","","2012/03/14 00:00:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","80","Cable Head","ID4429","S","0","0","0","","2012/03/14 00:00:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","80","Cable Head","ID4429","S","0","0","0","","2012/03/14 01:15:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 23:30:00.000","2012/03/15 02:00:00.000","002:30","80","Cable Head","ID4932","S","0","0","0","","2012/03/14 01:15:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 23:30:00.000","2012/03/15 02:00:00.000","002:30","80","Cable Head","ID4932","S","0","0","0","","2012/03/14 23:30:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/14 23:30:00.000","2012/03/15 02:00:00.000","002:30","80","Cable Head","ID4932","S","0","0","0","","2012/03/15 02:00:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 02:00:00.000","2012/03/15 06:30:00.000","004:30","80","Cable Head","ID4932","D","32","0","0","","2012/03/15 02:00:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 02:00:00.000","2012/03/15 06:30:00.000","004:30","80","Cable Head","ID4932","D","32","0","0","","2012/03/15 02:00:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 02:00:00.000","2012/03/15 06:30:00.000","004:30","80","Cable Head","ID4932","D","32","0","0","","2012/03/15 06:30:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 07:31:00.000","2012/03/15 08:51:00.000","001:20","80","Cable Head","ID4167","D","0","0","0","","2012/03/15 06:30:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 07:31:00.000","2012/03/15 08:51:00.000","001:20","80","Cable Head","ID4167","D","0","0","0","","2012/03/15 07:31:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 07:31:00.000","2012/03/15 08:51:00.000","001:20","80","Cable Head","ID4167","D","0","0","0","","2012/03/15 08:51:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 10:39:00.000","2012/03/15 17:56:00.000","007:17","80","Cable Head","ID4167","D","34","0","0","","2012/03/15 08:51:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 10:39:00.000","2012/03/15 17:56:00.000","007:17","80","Cable Head","ID4167","D","34","0","0","","2012/03/15 10:39:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 10:39:00.000","2012/03/15 17:56:00.000","007:17","80","Cable Head","ID4167","D","34","0","0","","2012/03/15 17:56:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 19:49:00.000","2012/03/16 01:27:00.000","005:38","80","Cable Head","ID4932","S","1","0","0","","2012/03/15 17:56:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 19:49:00.000","2012/03/16 01:27:00.000","005:38","80","Cable Head","ID4932","S","1","0","0","","2012/03/15 19:49:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/15 19:49:00.000","2012/03/16 01:27:00.000","005:38","80","Cable Head","ID4932","S","1","0","0","","2012/03/16 01:27:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 01:28:00.000","2012/03/16 03:30:00.000","002:02","80","Cable Head","ID4932","D","2","0","0","","2012/03/16 01:27:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 01:28:00.000","2012/03/16 03:30:00.000","002:02","80","Cable Head","ID4932","D","2","0","0","","2012/03/16 01:28:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 01:28:00.000","2012/03/16 03:30:00.000","002:02","80","Cable Head","ID4932","D","2","0","0","","2012/03/16 03:30:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 03:31:00.000","2012/03/16 04:47:00.000","001:16","80","Cable Head","ID4932","S","1","0","0","","2012/03/16 03:30:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 03:31:00.000","2012/03/16 04:47:00.000","001:16","80","Cable Head","ID4932","S","1","0","0","","2012/03/16 03:31:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 03:31:00.000","2012/03/16 04:47:00.000","001:16","80","Cable Head","ID4932","S","1","0","0","","2012/03/16 04:47:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:10:00.000","2012/03/16 07:12:00.000","000:02","80","Cable Head","ID4167","D","4","0","0","","2012/03/16 04:47:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:10:00.000","2012/03/16 07:12:00.000","000:02","80","Cable Head","ID4167","D","4","0","0","","2012/03/16 07:10:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:10:00.000","2012/03/16 07:12:00.000","000:02","80","Cable Head","ID4167","D","4","0","0","","2012/03/16 07:12:00","complete","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:12:00.000","2012/03/16 12:48:00.000","005:36","80","Cable Head","ID4167","D","25","0","0","","2012/03/16 07:12:00","arrival","Turning & Milling","Machine 4"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:12:00.000","2012/03/16 12:48:00.000","005:36","80","Cable Head","ID4167","D","25","0","0","","2012/03/16 07:12:00","start","Turning & Milling","Machine 4"
"Case 123","Turning & Milling Q.C.","Quality Check 1","2012/03/16 08:31:00.000","2012/03/16 09:32:00.000","001:01","80","Cable Head","ID4493","D","0","4","0","","2012/03/16 07:12:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 123","Turning & Milling Q.C.","Quality Check 1","2012/03/16 08:31:00.000","2012/03/16 09:32:00.000","001:01","80","Cable Head","ID4493","D","0","4","0","","2012/03/16 08:31:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 123","Turning & Milling Q.C.","Quality Check 1","2012/03/16 08:31:00.000","2012/03/16 09:32:00.000","001:01","80","Cable Head","ID4493","D","0","4","0","","2012/03/16 09:32:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 123","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/16 07:12:00.000","2012/03/16 12:48:00.000","005:36","80","Cable Head","ID4167","D","25","0","0","","2012/03/16 12:48:00","complete","Turning & Milling","Machine 4"
